homework_id,user_id,org_id,class_id,lab_id,project_Id,teacher_id.x,template_id,publish_id,lab_type,chip_id,homework_name,marked_at,submit_at,published_at,checklist_score_full,checklist_score,score.x,quiz,study_num,reference_num,study_dur_guide,study_dur_coding,study_dur_debug,created_at.x,updated_at.x,is_must_report,answer_url,use_way,scene_id,circuit_diagram,id,label,score.y,account,phone,no,user_name,password,role,sex,department,created_at.y,updated_at.y,teacher_id.y,class_name,created_at,updated_at
440,2,1,0,467,937,2,0,0,2,,带电路图(陈+考核点,NA,NA,NA,100,0,0,org/1/2/html/c79f432acd6831825560bfbf7399d248.html,0,0,0,0,0,4/11/2023 14:02,4/12/2023 16:31,1,,3,1,"{""circuits"":[{""circuit_url"":""resource/pdf/731d98192f7a6ca03b8c0d4fe832b01d.pdf"",""circuit_file_name"":""731d98192f7a6ca03b8c0d4fe832b01d.pdf""}],""upload_at"":""2023-04-07 17:42:09""}",STM32F103C81.usart2.usart_rxneie,串口数据接收中断,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
440,2,1,0,467,937,2,0,0,2,,带电路图(陈+考核点,NA,NA,NA,100,0,0,org/1/2/html/c79f432acd6831825560bfbf7399d248.html,0,0,0,0,0,4/11/2023 14:02,4/12/2023 16:31,1,,3,1,"{""circuits"":[{""circuit_url"":""resource/pdf/731d98192f7a6ca03b8c0d4fe832b01d.pdf"",""circuit_file_name"":""731d98192f7a6ca03b8c0d4fe832b01d.pdf""}],""upload_at"":""2023-04-07 17:42:09""}",STM32F103C81.usart2.usart_tcie,串口数据发送完成中断,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
440,2,1,0,467,937,2,0,0,2,,带电路图(陈+考核点,NA,NA,NA,100,0,0,org/1/2/html/c79f432acd6831825560bfbf7399d248.html,0,0,0,0,0,4/11/2023 14:02,4/12/2023 16:31,1,,3,1,"{""circuits"":[{""circuit_url"":""resource/pdf/731d98192f7a6ca03b8c0d4fe832b01d.pdf"",""circuit_file_name"":""731d98192f7a6ca03b8c0d4fe832b01d.pdf""}],""upload_at"":""2023-04-07 17:42:09""}",STM32F103C81.usart2.usart_tx,串口发送数据,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
441,2,1,0,0,946,2,0,0,2,STM32F103C8,34,NA,NA,4/14/2023 9:46,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,4,0,0,0,0,4/11/2023 14:54,4/21/2023 17:27,2,,1,0,,STM32F103C8_1.adc1.adc_dma,DMA数据请求,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
441,2,1,0,0,946,2,0,0,2,STM32F103C8,34,NA,NA,4/14/2023 9:46,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,4,0,0,0,0,4/11/2023 14:54,4/21/2023 17:27,2,,1,0,,STM32F103C8_1.adc1.adc_eoc,数据转换完成,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
441,2,1,0,0,946,2,0,0,2,STM32F103C8,34,NA,NA,4/14/2023 9:46,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,4,0,0,0,0,4/11/2023 14:54,4/21/2023 17:27,2,,1,0,,STM32F103C8_1.adc1.adc_eocie,数据转换完成中断,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
442,2,1,0,471,948,2,0,0,2,,流水灯_刘,NA,NA,NA,1,0,0,resource/html/c9265dea3df37891e2adcc6316cb0418.html,0,0,0,0,0,4/12/2023 15:55,4/12/2023 15:55,2,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
443,2,1,0,471,949,2,0,0,2,,流水灯_刘,NA,NA,NA,0,0,0,resource/html/b778160b70761e5996c3f8fc92ae8862.html,0,0,0,0,0,4/12/2023 15:55,4/12/2023 15:55,2,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
444,2,1,0,471,950,2,0,0,2,,流水灯3,NA,NA,NA,0,0,0,resource/html/97f1e46f90d94e99fcadb09b83e9bdf2.html,0,0,0,0,0,4/12/2023 15:55,4/12/2023 15:55,2,,1,0,,led2.led_breathe,LED灯亮度变化,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
444,2,1,0,471,950,2,0,0,2,,流水灯3,NA,NA,NA,0,0,0,resource/html/97f1e46f90d94e99fcadb09b83e9bdf2.html,0,0,0,0,0,4/12/2023 15:55,4/12/2023 15:55,2,,1,0,,led2.led_flashes,LED灯闪烁,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
445,2,1,0,471,951,2,0,0,2,,流水灯2,NA,NA,NA,100,0,0,resource/html/2398d8070164fcb256992ecc947b7f4d.html,0,0,0,0,0,4/12/2023 15:55,4/12/2023 15:55,2,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
446,2,1,0,471,952,2,0,0,2,,流水灯_刘,NA,NA,NA,0,0,0,resource/html/9a65f2a6e825c2d4406718d954f88e15.html,0,0,0,0,0,4/12/2023 15:55,4/12/2023 15:55,2,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
447,2,1,0,0,963,2,0,0,2,,学生不能使用,NA,NA,NA,100,0,0,org/1/2/html/2b7caffed43b8d556a816ff01f622c4e.html,0,0,0,0,0,4/12/2023 16:49,4/12/2023 16:49,1,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
448,136,1,0,484,967,136,0,0,2,,流水灯_刘,NA,NA,4/12/2023 17:01,1,0,0,resource/html/c9265dea3df37891e2adcc6316cb0418.html,8,0,0,0,0,4/12/2023 17:01,4/13/2023 11:08,2,,1,0,,NA,NA,NA,15108299999,15108299999,,注册教师,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,,,4/12/2023 17:01,5/22/2023 17:21,NA,NA,NA,NA
449,136,1,0,484,968,136,0,0,2,,流水灯_刘,NA,NA,NA,0,0,0,resource/html/b778160b70761e5996c3f8fc92ae8862.html,0,0,0,0,0,4/12/2023 17:01,4/12/2023 17:01,2,,1,0,,NA,NA,NA,15108299999,15108299999,,注册教师,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,,,4/12/2023 17:01,5/22/2023 17:21,NA,NA,NA,NA
450,136,1,0,484,969,136,0,0,2,,流水灯3,NA,NA,NA,0,0,0,resource/html/97f1e46f90d94e99fcadb09b83e9bdf2.html,0,0,0,0,0,4/12/2023 17:01,4/12/2023 17:01,2,,1,0,,led2.led_breathe,LED灯亮度变化,0,15108299999,15108299999,,注册教师,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,,,4/12/2023 17:01,5/22/2023 17:21,NA,NA,NA,NA
450,136,1,0,484,969,136,0,0,2,,流水灯3,NA,NA,NA,0,0,0,resource/html/97f1e46f90d94e99fcadb09b83e9bdf2.html,0,0,0,0,0,4/12/2023 17:01,4/12/2023 17:01,2,,1,0,,led2.led_flashes,LED灯闪烁,0,15108299999,15108299999,,注册教师,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,,,4/12/2023 17:01,5/22/2023 17:21,NA,NA,NA,NA
451,136,1,0,484,970,136,0,0,2,,流水灯2,NA,NA,NA,100,0,0,resource/html/2398d8070164fcb256992ecc947b7f4d.html,0,0,0,0,0,4/12/2023 17:01,4/12/2023 17:01,2,,1,0,,NA,NA,NA,15108299999,15108299999,,注册教师,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,,,4/12/2023 17:01,5/22/2023 17:21,NA,NA,NA,NA
452,136,1,0,484,971,136,0,0,2,,流水灯_刘,NA,NA,NA,0,0,0,resource/html/9a65f2a6e825c2d4406718d954f88e15.html,0,0,0,0,0,4/12/2023 17:01,4/12/2023 17:01,2,,1,0,,NA,NA,NA,15108299999,15108299999,,注册教师,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,,,4/12/2023 17:01,5/22/2023 17:21,NA,NA,NA,NA
453,5,1,1,484,972,136,448,66,10,,流水灯_刘,NA,NA,NA,1,0,0,resource/html/c9265dea3df37891e2adcc6316cb0418.html,0,0,0,0,0,4/12/2023 17:01,4/12/2023 17:01,2,,1,0,,NA,NA,NA,15108272222,15108271459,15108272222,张三,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,2,男,,9/29/2022 15:10,5/30/2023 9:45,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
456,2,1,0,0,983,2,0,0,2,,创建场景实验,NA,NA,4/13/2023 11:08,100,0,0,org/1/2/html/2f973a9de8f188736af6df9fc092faae.html,1,0,0,0,0,4/13/2023 11:03,4/13/2023 11:08,1,,3,1,"{""circuits"":[{""circuit_url"":""resource/jpg/37f96d5c35b472f8dab6724c0e19cbe6.jpg"",""circuit_file_name"":""1678158601(1).jpg""},{""circuit_url"":""resource/png/6404fa5135d467f80eb3d40ea639e335.png"",""circuit_file_name"":""Frame 11.png""},{""circuit_url"":""resource/pdf/6f4938370fde4b403b55635be5f1a1a8.pdf"",""circuit_file_name"":""6f4938370fde4b403b55635be5f1a1a8.pdf""}],""upload_at"":""55250-01-04 10:06:41""}",STM32F103C81.adc1.adc_dma,DMA数据请求,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
456,2,1,0,0,983,2,0,0,2,,创建场景实验,NA,NA,4/13/2023 11:08,100,0,0,org/1/2/html/2f973a9de8f188736af6df9fc092faae.html,1,0,0,0,0,4/13/2023 11:03,4/13/2023 11:08,1,,3,1,"{""circuits"":[{""circuit_url"":""resource/jpg/37f96d5c35b472f8dab6724c0e19cbe6.jpg"",""circuit_file_name"":""1678158601(1).jpg""},{""circuit_url"":""resource/png/6404fa5135d467f80eb3d40ea639e335.png"",""circuit_file_name"":""Frame 11.png""},{""circuit_url"":""resource/pdf/6f4938370fde4b403b55635be5f1a1a8.pdf"",""circuit_file_name"":""6f4938370fde4b403b55635be5f1a1a8.pdf""}],""upload_at"":""55250-01-04 10:06:41""}",STM32F103C81.adc1.adc_eoc,数据转换完成,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
456,2,1,0,0,983,2,0,0,2,,创建场景实验,NA,NA,4/13/2023 11:08,100,0,0,org/1/2/html/2f973a9de8f188736af6df9fc092faae.html,1,0,0,0,0,4/13/2023 11:03,4/13/2023 11:08,1,,3,1,"{""circuits"":[{""circuit_url"":""resource/jpg/37f96d5c35b472f8dab6724c0e19cbe6.jpg"",""circuit_file_name"":""1678158601(1).jpg""},{""circuit_url"":""resource/png/6404fa5135d467f80eb3d40ea639e335.png"",""circuit_file_name"":""Frame 11.png""},{""circuit_url"":""resource/pdf/6f4938370fde4b403b55635be5f1a1a8.pdf"",""circuit_file_name"":""6f4938370fde4b403b55635be5f1a1a8.pdf""}],""upload_at"":""55250-01-04 10:06:41""}",STM32F103C81.adc1.adc_eocie,数据转换完成中断,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
457,2,1,0,0,984,2,0,0,2,,创建普通实验,NA,NA,4/13/2023 11:06,100,0,0,org/1/2/html/3f48ca2bb4901db34c5ca6fede6685a6.html,1,0,0,0,0,4/13/2023 11:04,4/13/2023 11:07,1,,1,0,,STM32F103C8_1.adc1.adc_dma,DMA数据请求,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
457,2,1,0,0,984,2,0,0,2,,创建普通实验,NA,NA,4/13/2023 11:06,100,0,0,org/1/2/html/3f48ca2bb4901db34c5ca6fede6685a6.html,1,0,0,0,0,4/13/2023 11:04,4/13/2023 11:07,1,,1,0,,STM32F103C8_1.adc1.adc_eoc,数据转换完成,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
457,2,1,0,0,984,2,0,0,2,,创建普通实验,NA,NA,4/13/2023 11:06,100,0,0,org/1/2/html/3f48ca2bb4901db34c5ca6fede6685a6.html,1,0,0,0,0,4/13/2023 11:04,4/13/2023 11:07,1,,1,0,,STM32F103C8_1.adc1.adc_eocie,数据转换完成中断,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
458,2,1,0,0,985,2,0,0,2,STM32F103C8,新建作业12,NA,NA,4/13/2023 11:06,100,0,0,org/1/2/html/9c1c1ba87eaa8cf13316d6c879dfa3cb.html,1,0,0,0,0,4/13/2023 11:05,4/13/2023 11:11,2,,1,0,,STM32F103C8_1.adc1.adc_dma,DMA数据请求,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
458,2,1,0,0,985,2,0,0,2,STM32F103C8,新建作业12,NA,NA,4/13/2023 11:06,100,0,0,org/1/2/html/9c1c1ba87eaa8cf13316d6c879dfa3cb.html,1,0,0,0,0,4/13/2023 11:05,4/13/2023 11:11,2,,1,0,,STM32F103C8_1.adc1.adc_eoc,数据转换完成,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
458,2,1,0,0,985,2,0,0,2,STM32F103C8,新建作业12,NA,NA,4/13/2023 11:06,100,0,0,org/1/2/html/9c1c1ba87eaa8cf13316d6c879dfa3cb.html,1,0,0,0,0,4/13/2023 11:05,4/13/2023 11:11,2,,1,0,,STM32F103C8_1.adc1.adc_eocie,数据转换完成中断,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
469,7,2,0,220,999,7,0,0,1,,NTC测温实验,NA,NA,NA,100,0,0,resource/html/5dba08a7f82972ac5b44cdff70555415.html,0,0,0,0,0,4/13/2023 14:23,4/13/2023 14:23,1,,1,0,,STM32F103C8_1.adc1.adc_dma,DMA数据请求,0,18180640572,18180640572,,崔齐恒,iPK9+g8iwJlYd1bsYIlLEzHNoZj7nUP1FuO+yoAbaNa9wUJFBA++HzDsbx6SZg5c,10,男,,10/9/2022 14:20,10/9/2022 16:59,NA,NA,NA,NA
469,7,2,0,220,999,7,0,0,1,,NTC测温实验,NA,NA,NA,100,0,0,resource/html/5dba08a7f82972ac5b44cdff70555415.html,0,0,0,0,0,4/13/2023 14:23,4/13/2023 14:23,1,,1,0,,STM32F103C8_1.adc1.adc_eoc,数据转换完成,0,18180640572,18180640572,,崔齐恒,iPK9+g8iwJlYd1bsYIlLEzHNoZj7nUP1FuO+yoAbaNa9wUJFBA++HzDsbx6SZg5c,10,男,,10/9/2022 14:20,10/9/2022 16:59,NA,NA,NA,NA
470,2,1,0,496,1001,2,0,0,2,,流水灯_刘,NA,NA,NA,1,0,0,resource/html/c9265dea3df37891e2adcc6316cb0418.html,0,0,0,0,0,4/13/2023 15:32,4/13/2023 15:32,2,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
471,2,1,0,496,1002,2,0,0,2,,流水灯_刘,NA,NA,NA,0,0,0,resource/html/b778160b70761e5996c3f8fc92ae8862.html,0,0,0,0,0,4/13/2023 15:32,4/13/2023 15:32,2,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
472,2,1,0,496,1003,2,0,0,2,,流水灯3,NA,NA,4/21/2023 9:38,0,0,0,resource/html/97f1e46f90d94e99fcadb09b83e9bdf2.html,6,0,0,0,0,4/13/2023 15:32,4/21/2023 17:25,1,,1,0,"{""circuits"":[],""upload_at"":""""}",led2.led_breathe,LED灯亮度变化,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
472,2,1,0,496,1003,2,0,0,2,,流水灯3,NA,NA,4/21/2023 9:38,0,0,0,resource/html/97f1e46f90d94e99fcadb09b83e9bdf2.html,6,0,0,0,0,4/13/2023 15:32,4/21/2023 17:25,1,,1,0,"{""circuits"":[],""upload_at"":""""}",led2.led_flashes,LED灯闪烁,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
473,2,1,0,496,1004,2,0,0,2,,流水灯2,NA,NA,NA,100,0,0,resource/html/2398d8070164fcb256992ecc947b7f4d.html,0,0,0,0,0,4/13/2023 15:32,4/13/2023 15:32,2,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
474,2,1,0,496,1005,2,0,0,2,,流水灯_刘,NA,NA,NA,0,0,0,resource/html/9a65f2a6e825c2d4406718d954f88e15.html,0,0,0,0,0,4/13/2023 15:32,4/13/2023 15:32,2,,1,0,,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
475,2,1,0,424,1009,2,0,0,2,,AGV运动实验作业,NA,NA,NA,100,0,0,org/1/2/html/f4b5b1d00940d9c232ab344bb02818fe.html,0,0,0,0,0,4/13/2023 19:48,4/13/2023 19:55,1,,3,4,"{""circuits"":[],""upload_at"":""""}",NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
476,5,1,1,0,1010,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_dma,DMA数据请求,0,15108272222,15108271459,15108272222,张三,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,2,男,,9/29/2022 15:10,5/30/2023 9:45,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
476,5,1,1,0,1010,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_eoc,数据转换完成,0,15108272222,15108271459,15108272222,张三,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,2,男,,9/29/2022 15:10,5/30/2023 9:45,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
476,5,1,1,0,1010,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_eocie,数据转换完成中断,0,15108272222,15108271459,15108272222,张三,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,2,男,,9/29/2022 15:10,5/30/2023 9:45,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
477,6,1,1,0,1011,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_dma,DMA数据请求,0,15108273333,15108273333,15108273333,李四,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,男,,10/8/2022 11:28,10/18/2022 14:15,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
477,6,1,1,0,1011,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_eoc,数据转换完成,0,15108273333,15108273333,15108273333,李四,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,男,,10/8/2022 11:28,10/18/2022 14:15,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
477,6,1,1,0,1011,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_eocie,数据转换完成中断,0,15108273333,15108273333,15108273333,李四,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,男,,10/8/2022 11:28,10/18/2022 14:15,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
478,17,1,1,0,1012,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_dma,DMA数据请求,0,12011110000,15105525221,12314,UI设计学生,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,女,,10/18/2022 10:38,2/16/2023 10:46,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
478,17,1,1,0,1012,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_eoc,数据转换完成,0,12011110000,15105525221,12314,UI设计学生,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,女,,10/18/2022 10:38,2/16/2023 10:46,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
478,17,1,1,0,1012,2,441,70,10,STM32F103C8,34,NA,NA,NA,60,0,0,org/1/2/html/9942d35cb0887da3e4e6f107d972a931.html,0,0,0,0,0,4/14/2023 9:45,4/14/2023 9:45,2,,1,0,,STM32F103C8_1.adc1.adc_eocie,数据转换完成中断,0,12011110000,15105525221,12314,UI设计学生,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,女,,10/18/2022 10:38,2/16/2023 10:46,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
